"986","None raise bring its enter","218.76","false"
"987","First single half similar","350.36","false"
"988","Religious trade hotel full morning","160.10","false"
"989","Science reason sing","56.57","false"
"990","Factor study audience","430.99","false"
"991","See through","364.89","false"
"992","Area west size","217.28","false"
"993","Treatment American fill design along","277.59","true"
"994","Every number so born","60.93","true"
"995","Million pay available image thought","380.87","false"
"996","Action ever tax those collection","24.94","false"
"997","Woman help","359.88","false"
"998","Idea television hear be","112.67","true"
"999","Hospital of community so","396.46","true"
"1000","Home short image kind politics","221.06","false"
"1001","Option movement design wide","50.39","false"
"1002","Politics allow","295.86","true"
"1003","Same mind leave hot","445.73","true"
"1004","Cultural time president life field","487.83","true"
"1005","Official above soldier","109.61","false"
"1006","Drive low manager road apply","390.49","true"
"1007","Manage wall forget somebody","370.83","false"
"1008","Wish center red","129.01","true"
"1009","Statement officer knowledge","411.81","true"
"1010","Help fill tree night","136.32","false"
"1011","Then support art","480.41","false"
"1012","Member material citizen","129.03","true"
"1013","Full his","485.58","false"
"1014","Whole your","84.90","false"
"1015","Top for treat blue though","484.88","true"
"1016","I good recognize condition together","255.04","false"
"1017","Tell bit account across","466.41","true"
"1018","Car land more particularly medical","224.91","false"
"1019","Those rule affect toward measure","350.58","true"
"1020","Indeed world","39.91","true"
"1021","Place democratic eight","473.22","false"
"1022","Happen play","262.84","false"
"1023","Expect record hundred person","130.13","true"
"1024","Modern fear","134.68","true"
"1025","Form common sell building","73.65","true"
"1026","Draw board I gun hour","345.17","false"
"1027","Risk yet animal role country","26.47","false"
"1028","Toward lawyer administration available","481.95","false"
"1029","Where game item soon work","166.51","true"
"1030","Night executive one maintain","21.42","true"
"1031","Type or compare","496.06","true"
"1032","Political forward nearly former","200.21","false"
"1033","Value people follow this show","149.14","false"
"1034","Remember young decision","393.90","true"
"1035","Message worker matter perform","350.37","false"
"1036","Son customer boy rule","277.47","false"
"1037","Human individual grow whether","270.24","true"
"1038","Carry already whom","293.91","false"
"1039","Take during water girl night","40.88","true"
"1040","Minute any nearly week decision","144.27","true"
"1041","Speak bill","350.92","false"
"1042","Character account security","377.03","true"
"1043","Area worry","431.25","true"
"1044","Unit owner pretty","37.86","false"
"1045","Yard identify nothing difficult member","379.94","false"
"1046","Market security organization","255.85","false"
"1047","Believe final sea me","306.34","true"
"1048","Anything room parent activity break","259.61","true"
"1049","Consumer wind trial act how","439.92","true"
"1050","Site outside","423.47","true"
"1051","Order argue military","351.82","true"
"1052","Available population last","215.35","true"
"1053","Successful order window apply remember","258.11","false"
"1054","His everything bill","77.82","false"
"1055","Son early simple not exist","466.83","false"
"1056","Spring seek second still peace","201.57","true"
"1057","Up two lead","187.88","true"
"1058","Not far per science its","255.71","false"
"1059","Available toward","87.40","false"
"1060","Strong office situation kind","2.58","false"
"1061","Young raise","316.63","true"
"1062","Sense evidence leader better","123.21","false"
"1063","Street personal without rock","25.46","false"
"1064","Area voice part dream","290.42","false"
"1065","Open yeah along policy","245.40","true"
"1066","Fall keep","496.48","false"
"1067","Start person information","437.35","true"
"1068","In tax where","72.60","true"
"1069","Body will enjoy tell","327.26","true"
"1070","Long change and","363.91","false"
"1071","Give those instead","102.25","true"
"1072","Specific happen","400.07","false"
"1073","Thousand artist special","266.21","false"
"1074","Window area simple my design","372.75","true"
"1075","Mention truth attorney point","180.73","true"
"1076","Never mean return down feel","129.90","false"
"1077","Anything a like beat help","196.21","true"
"1078","Air better kid game above","304.07","false"
"1079","Young resource method","428.73","false"
"1080","Player music music drug sense","378.12","false"
"1081","From table","101.60","false"
"1082","Hit now blood treatment","201.84","true"
"1083","Suggest away relate suffer future","104.84","false"
"1084","Wide medical focus lawyer power","173.82","true"
"1085","Whether house human","253.49","true"
"1086","Once above subject yes","69.50","true"
"1087","Item remain","372.81","true"
"1088","Interview food reason mother","465.00","true"
"1089","National opportunity practice call","84.38","true"
"1090","Bed reveal send","235.13","true"
"1091","Break cost everything","328.03","true"
"1092","Challenge apply","398.05","true"
"1093","Suddenly group","10.44","true"
"1094","I full","52.51","true"
"1095","Of election","5.15","false"
"1096","Third usually realize else","433.75","false"
"1097","Knowledge lay trouble involve","20.57","false"
"1098","Fall into","281.05","true"
"1099","Go structure government run","195.67","false"
"1100","Hit point thousand","496.30","false"
"1101","Rest visit year doctor","240.02","false"
"1102","Really foreign task relate","67.82","true"
"1103","Resource security claim","129.76","true"
"1104","Possible middle great artist","176.63","false"
"1105","Body long and current leader","8.85","true"
"1106","Gun often by every people","292.21","true"
"1107","Shake several physical training","181.35","true"
"1108","Different wind chair","307.28","false"
"1109","Find want quite","379.08","true"
"1110","Process in attorney raise","314.94","false"
"1111","Possible election","40.91","true"
"1112","Approach own military perhaps","461.97","true"
"1113","Energy actually son listen federal","451.27","false"
"1114","Line wrong often class degree","458.15","false"
"1115","Home few individual child","329.04","true"
"1116","Than hair many dark western","26.45","false"
"1117","Only although boy involve tonight","452.64","false"
"1118","Clear manage season American","224.99","false"
"1119","Require risk chance","192.12","true"
"1120","Police treat ahead candidate market","478.39","true"
"1121","Sign rather community pick between","153.74","false"
"1122","Them film avoid organization","107.32","false"
"1123","Civil son","258.62","false"
"1124","Dark could ok eye","205.99","true"
"1125","Return best me","321.05","false"
"1126","Environmental possible huge","197.40","true"
"1127","Keep reduce turn positive","361.09","false"
"1128","Full prepare","156.40","false"
"1129","And outside present","438.76","false"
"1130","Form ten rather contain relate","127.69","false"
"1131","Collection later recognize","96.35","false"
"1132","Contain art wide","256.08","false"
"1133","None deep natural","209.33","true"
"1134","Put dinner notice must","259.49","false"
"1135","Could good","83.22","false"
"1136","Open important","232.18","true"
"1137","Article so difficult","44.34","false"
"1138","To black","118.13","true"
"1139","Travel today seven lose","22.08","true"
"1140","Hotel owner pick","345.83","false"
"1141","Unit present success light","156.27","false"
"1142","Attorney community issue appear evidence","334.19","true"
"1143","Eight image rule","80.95","true"
"1144","Control not health","352.97","true"
"1145","Nearly least share","322.96","false"
"1146","Meet beat painting himself","391.98","true"
"1147","Need machine now","439.82","true"
"1148","Student want spring","424.76","true"
"1149","Generation movie out","178.32","false"
"1150","Usually contain back according","130.75","false"
"1151","Work analysis","294.83","false"
"1152","North discover apply","106.47","true"
"1153","Else she chance maybe","409.10","true"
"1154","Field office effect end former","323.83","false"
"1155","Partner establish TV issue","197.05","true"
"1156","Amount score","94.30","false"
"1157","Above visit","359.09","true"
"1158","Them factor open","166.35","false"
"1159","Each else any","427.09","false"
"1160","Somebody discussion various take with","42.23","false"
"1161","Four event idea knowledge","48.53","false"
"1162","Born work second","9.32","true"
"1163","Key style exactly","16.58","false"
"1164","Black technology may","261.56","true"
"1165","Support significant stay occur","491.85","true"
"1166","Hotel teach relationship other","160.28","true"
"1167","Very police society","427.14","false"
"1168","Person talk throughout","8.84","false"
"1169","Sort grow your writer performance","481.01","true"
"1170","She environment final prepare recognize","81.44","false"
"1171","All anyone between","357.63","false"
"1172","Identify cut","132.07","false"
"1173","Run do kid","94.41","true"
"1174","Full company five learn","499.94","true"
"1175","Amount different many whom director","410.70","false"
"1176","Usually measure nor party conference","311.30","false"
"1177","Almost try say","69.01","true"
"1178","Option fact nice","217.65","false"
"1179","Trial set develop half","74.06","false"
"1180","Nor actually provide something","253.12","true"
"1181","These force relationship ask","47.08","false"
"1182","Civil expert around production","64.78","true"
"1183","Whom break","351.86","true"
"1184","Green politics country","212.79","true"
"1185","Since return","410.11","true"
"1186","Research international stock","148.92","false"
"1187","Run compare face","213.23","true"
"1188","Take foot into return","407.60","true"
"1189","Song growth","195.54","true"
"1190","Collection why hundred whole baby","148.33","false"
"1191","Conference few along general","416.83","false"
"1192","Others when bad","222.95","false"
"1193","Character protect social","246.60","true"
"1194","Wait fire possible one","267.56","false"
"1195","Hour last","203.83","false"
"1196","Course media","237.18","true"
"1197","Skin prepare old open project","453.84","true"
"1198","Among budget guess down stock","184.83","true"
"1199","Walk main","447.77","false"
"1200","View town","185.23","true"
"1201","Note service rather million","136.13","false"
"1202","Child material","451.96","true"
"1203","Big yeah along","470.53","true"
"1204","Evening car although himself","69.38","false"
"1205","Program shake least rise lawyer","491.45","true"
"1206","Third important tonight event","350.73","true"
"1207","Campaign including data","500.82","true"
"1208","Increase behind environment business they","437.64","true"
"1209","Rather although rest","142.80","true"
"1210","Nor international present","102.83","false"
"1211","Environment former some difficult","127.79","true"
"1212","Take measure shake station","114.33","true"
"1213","Learn young one particularly","476.05","false"
"1214","Later moment instead new","305.96","false"
"1215","Series civil stand smile","305.73","false"
"1216","Past west station","137.91","false"
"1217","Drive detail drop pick write","252.49","true"
"1218","Receive interest effort fact total","169.12","false"
"1219","Fly themselves occur pull let","93.96","true"
"1220","Someone however feel between work","133.33","false"
"1221","Anything wish field affect another","190.51","true"
"1222","Contain happen most we","62.20","false"
"1223","History let","187.01","false"
"1224","Site dark","492.37","false"
"1225","Land answer add painting","380.59","false"
"1226","Final area indicate","443.22","false"
"1227","Care recognize production nor for","32.80","false"
"1228","Cup note service over family","47.97","true"
"1229","Up sister worker","16.36","true"
"1230","Five before always","431.14","false"
"1231","Million catch use describe","377.66","true"
"1232","System sure risk number","69.61","true"
"1233","I money model beyond everything","128.18","true"
"1234","Why effect feeling page mind","271.53","true"
"1235","Dinner tough doctor use purpose","419.38","false"
"1236","Either choose protect oil","193.93","true"
"1237","Our today camera statement","392.01","true"
"1238","Nothing kind of concern","363.03","false"
"1239","Pressure smile general","426.91","true"
"1240","Decision sense","326.05","true"
"1241","Effort age billion","445.19","false"
"1242","Ok total could","363.43","true"
"1243","Challenge two","207.67","false"
"1244","She sure six","86.01","false"
"1245","Design clear step record","203.24","false"
"1246","Food answer everyone score side","63.13","false"
"1247","Situation cold defense then decade","458.82","false"
"1248","Figure American ready long","297.26","true"
"1249","Onto research general","489.49","false"
"1250","Final table gun bill walk","250.40","true"
"1251","Soldier space work","483.31","false"
"1252","Watch should special finish","64.15","true"
"1253","Space college interest local part","80.95","false"
"1254","Throughout several success test picture","408.22","false"
"1255","Plant we maintain practice stock","302.30","true"
"1256","Writer democratic foot end respond","319.80","true"
"1257","Kitchen artist","486.97","true"
"1258","West discuss only","60.59","true"
"1259","Major similar work","30.05","false"
"1260","Behind near student","470.17","true"
"1261","Official cultural themselves parent","43.99","true"
"1262","Far pattern picture","280.90","true"
"1263","Wrong successful or","121.35","true"
"1264","Pay huge different protect","186.11","false"
"1265","Know actually forward down","182.97","false"
"1266","Figure far","239.97","true"
"1267","Result bed","460.63","true"
"1268","Power wrong","201.23","true"
"1269","Young nothing determine describe","297.38","true"
"1270","Fill threat base","400.87","true"
"1271","Health avoid area kid","173.50","true"
"1272","Threat soldier yet","107.52","false"
"1273","Teach believe case style close","451.18","false"
"1274","Media economic sister face","192.84","true"
"1275","Certainly can look left serve","405.09","true"
"1276","Senior national behind magazine","219.70","true"
"1277","Work wish base","130.57","false"
"1278","Top receive","220.34","false"
"1279","Usually teacher follow tell","62.43","false"
"1280","Late teacher response stand","115.44","false"
"1281","Player family will against say","249.47","true"
"1282","Daughter table finally drop","421.87","true"
"1283","Property record loss step","153.88","true"
"1284","Lawyer glass speak","127.78","true"
"1285","Lead money pretty participant","236.04","true"
"1286","Everything ground unit hear","94.35","true"
"1287","Trial parent space agreement","489.76","true"
"1288","Physical pass","28.16","false"
"1289","Heavy listen discussion phone","53.83","false"
"1290","Actually property but","80.61","true"
"1291","Table authority ability itself","161.01","true"
"1292","Play medical animal challenge","295.22","true"
"1293","Industry wrong","387.69","true"
"1294","Clearly production risk","259.33","true"
"1295","Trade yes mother world big","144.15","true"
"1296","Agreement degree eight phone","470.54","false"
"1297","Behavior week","57.55","true"
"1298","Win western civil dinner","60.16","false"
"1299","Person prove yourself would wide","324.86","true"
"1300","Factor light hotel foreign","203.87","false"
"1301","Standard each share","439.09","false"
"1302","Ball perhaps ahead indeed","301.41","true"
"1303","Tend really","125.22","false"
"1304","Bit green visit sign dog","351.33","false"
"1305","Campaign trouble","2.96","true"
"1306","Example able me","435.41","false"
"1307","Inside leave out eat together","188.86","true"
"1308","Job wide","231.38","false"
"1309","Experience number positive final against","92.98","false"
"1310","Off success employee add","254.52","true"
"1311","Chair walk stuff break","225.42","true"
"1312","Already final must position","382.04","false"
"1313","Management something own type","462.30","false"
"1314","Condition notice bill","359.20","false"
"1315","Over character","377.62","true"
"1316","Small company air population cultural","382.71","false"
"1317","His expert exactly","138.66","true"
"1318","Audience any","68.48","false"
"1319","Learn step truth however defense","428.00","true"
"1320","Newspaper down measure power","319.11","true"
"1321","Evidence father","276.03","true"
"1322","Parent him","152.77","false"
"1323","Across city","236.91","true"
"1324","Leg every down city economic","331.56","false"
"1325","Network process time","11.92","true"
"1326","Operation you value hit space","353.22","true"
"1327","Discuss best","419.10","false"
"1328","Plan seven know later nearly","435.18","true"
"1329","Have home","479.22","false"
"1330","Table entire he goal growth","221.45","true"
"1331","See into economic local","392.65","false"
"1332","Why full","32.30","true"
"1333","Develop might off issue official","308.61","false"
"1334","Standard around they material","90.76","false"
"1335","Character why per","442.22","true"
"1336","Loss economic half","66.41","true"
"1337","Leg thousand senior black buy","131.07","true"
"1338","Commercial southern","95.04","true"
"1339","Nor now","218.82","true"
"1340","Listen church resource","151.52","false"
"1341","Choose against name ability","26.58","false"
"1342","Your near","240.16","true"
"1343","Over lawyer really our","84.41","false"
"1344","Certain dinner","302.97","false"
"1345","Way seek country","143.05","true"
"1346","Myself short make","486.28","true"
"1347","Cost weight","233.42","true"
"1348","Owner eight than","2.65","true"
"1349","Then mind standard character when","339.31","false"
"1350","Pattern course throw","479.01","true"
"1351","Age hit final beyond sister","476.64","true"
"1352","Within free yourself","11.66","true"
"1353","Name list","62.95","false"
"1354","Full power major","495.57","true"
"1355","Main big simply","488.69","false"
"1356","Bit physical budget","57.23","true"
"1357","Market soon yard fact","123.02","false"
"1358","Certain project service","424.70","false"
"1359","Treatment bit","499.21","true"
"1360","Wonder down difference","188.42","true"
"1361","Structure once page mission","342.27","false"
"1362","Race serve positive day","182.23","false"
"1363","Wait friend recent","232.02","true"
"1364","Begin nearly few","91.24","true"
"1365","Return affect reason meeting","353.39","true"
"1366","Lot mission keep activity organization","404.80","true"
"1367","Suggest president down eat force","422.67","true"
"1368","Respond hotel suffer result","432.05","true"
"1369","Book or forward run live","20.93","true"
"1370","Step present","248.41","false"
"1371","Understand shake environmental","118.29","false"
"1372","South office rate respond fight","217.50","false"
"1373","Travel situation catch degree employee","77.67","true"
"1374","Become authority anyone decision buy","97.26","true"
"1375","American two region practice move","143.24","false"
"1376","Cold support child avoid","214.30","true"
"1377","Themselves common memory","406.14","true"
"1378","Rise meeting","166.78","false"
"1379","Campaign accept","268.45","false"
"1380","Political know phone political","402.48","true"
"1381","Pass thing exist","180.30","true"
"1382","Her trade","499.47","false"
"1383","Sound operation prevent","254.26","true"
"1384","Approach in kid","473.55","false"
"1385","General realize fall","162.89","false"
"1386","Leader sort customer reveal red","90.64","false"
"1387","Against bed protect","288.64","false"
"1388","Hold base half","453.51","false"
"1389","Much amount chair measure","487.86","true"
"1390","Language common hour","415.57","false"
"1391","Some compare","292.33","true"
"1392","Discussion wonder","227.32","true"
"1393","Play southern create","210.04","false"
"1394","Know film clearly appear tend","193.93","false"
"1395","Future yeah decade","18.19","false"
"1396","Behind cold second thought affect","226.21","true"
"1397","Time ok that positive","176.79","true"
"1398","Family for same pay political","279.64","true"
"1399","Common tax half citizen","264.28","true"
"1400","Senior improve fight kid great","49.36","false"
"1401","Consumer who build","430.35","true"
"1402","Heavy strong stand","96.68","true"
"1403","Forget budget wear might rich","109.72","true"
"1404","Certainly hand continue","13.31","false"
"1405","Chair change explain entire move","113.43","false"
"1406","Movement take book","180.07","false"
"1407","Plan share quality","306.85","true"
"1408","Defense perhaps","228.59","false"
"1409","Behavior able plant because","27.56","false"
"1410","Focus campaign car although","226.17","true"
"1411","Total week","150.58","false"
"1412","Determine person miss","161.95","true"
"1413","Economic medical","30.13","true"
"1414","Western fact three","120.51","false"
"1415","I ok loss different attorney","284.10","true"
"1416","Rather cultural hard","155.22","false"
"1417","Sing someone whole","344.51","false"
"1418","Task collection","320.29","true"
"1419","Senior record identify fight","98.59","true"
"1420","Probably marriage throw right perhaps","186.82","true"
"1421","Avoid sense network especially","137.12","true"
"1422","Pm she father believe because","415.43","true"
"1423","Explain others any","19.00","true"
"1424","Woman check","209.05","false"
"1425","Arrive energy green yet","66.03","true"
"1426","Continue season few only","350.73","false"
"1427","Future with","38.26","true"
"1428","Case know","259.78","true"
"1429","Recently change","280.03","false"
"1430","But throughout war","67.05","true"
"1431","Animal order exist letter","249.90","false"
"1432","Really resource","14.00","false"
"1433","Worry month knowledge often","315.35","false"
"1434","Clearly despite board western","4.48","false"
"1435","Body bed director","109.81","false"
"1436","Tough pattern game test","347.10","false"
"1437","Ground career receive on","223.48","false"
"1438","Choice level gun","360.91","false"
"1439","Recent well ago","396.25","true"
"1440","Impact be travel","26.87","true"
"1441","Actually particularly century know prepare","298.86","false"
"1442","Since mean technology both","163.21","true"
"1443","Hundred tend fill","186.28","true"
"1444","Prepare town career meet mention","27.27","false"
"1445","Degree capital against","445.04","true"
"1446","After degree loss choice","187.97","false"
"1447","Significant raise great","95.30","true"
"1448","Interview section success wide","71.20","true"
"1449","Performance ability western baby and","92.58","false"
"1450","Huge too project","101.07","true"
"1451","Strong central whether","316.75","false"
"1452","Simply firm space baby act","59.68","true"
"1453","Into course really","61.18","false"
"1454","Table person dinner challenge","222.96","true"
"1455","Down run yeah win","137.67","false"
"1456","Item central study particularly","84.06","true"
"1457","Material great leg film arm","126.22","true"
"1458","Involve agreement together put","409.85","true"
"1459","News provide","78.41","false"
"1460","Hospital mouth what","165.44","true"
"1461","Four break front production","414.61","false"
"1462","Machine certainly response","64.70","true"
"1463","Consumer trade nation future trouble","103.41","true"
"1464","Training she serious national","324.44","false"
"1465","Fine type factor be","384.61","false"
"1466","Weight mean","38.03","false"
"1467","Cover ground recently rock","134.58","true"
"1468","Some but set","310.20","false"
"1469","Should reality fire","119.88","false"
"1470","Teacher last avoid throughout degree","72.44","false"
"1471","Suffer several inside play","43.56","true"
"1472","Door alone away fund","57.32","true"
"1473","Tree hit thing","364.08","false"
"1474","Staff pressure would reason drop","445.25","true"
"1475","Ability bill meet","476.85","true"
"1476","With country","441.34","false"
"1477","Family certain remember water","473.47","false"
"1478","Image feel evening water","38.89","false"
"1479","Situation table everybody class could","7.72","false"
"1480","Wall night run","13.77","false"
"1481","Eye discussion bed employee","33.27","false"
"1482","Large person","8.17","true"
"1483","Scientist interesting","210.86","false"
"1484","South threat speak let avoid","62.75","false"
"1485","Movement mouth speech","377.26","true"
"1486","Fact tonight leader people","479.75","false"
"1487","Whose PM very important","336.73","true"
"1488","Town they doctor dark create","107.52","false"
"1489","Light prepare direction Mr group","197.04","true"
"1490","Peace decision","15.66","false"
"1491","Politics bed exactly","371.71","true"
"1492","One western data cover news","79.41","false"
"1493","Care leader","192.57","true"
"1494","Model determine","251.40","true"
"1495","Everyone soon kid door","101.53","false"
"1496","Difficult line place discover","40.04","false"
"1497","Fire million maintain bank","32.22","false"
"1498","Budget build shoulder little nearly","24.38","true"
"1499","Toward change food ability","236.96","false"
"1500","Body past shake","186.22","false"
"1501","Tax soon situation figure understand","317.17","false"
"1502","Admit none","121.58","false"
"1503","Health story those identify idea","133.92","true"
"1504","Write amount save","341.84","true"
"1505","Worry computer trial","245.63","false"
"1506","Weight human water","181.07","true"
"1507","Trip set","487.27","true"
"1508","Increase part","295.29","false"
"1509","Parent while","434.93","true"
"1510","Measure exactly","342.04","false"
"1511","Worry develop crime","487.48","true"
"1512","Heart including theory both reduce","76.94","true"
"1513","Live military good","321.34","false"
"1514","Until he agency he","173.86","true"
"1515","Sound yourself house require","267.81","true"
"1516","Music cold learn","436.19","true"
"1517","Behavior food listen dream","354.01","false"
"1518","Develop team","90.30","true"
"1519","This dream degree find simply","308.84","true"
"1520","Hundred natural many hear","373.05","false"
"1521","Main ago","240.79","true"
"1522","Part response call","169.47","false"
"1523","Attorney material wrong standard","187.66","false"
"1524","Than range","488.40","false"
"1525","Pick move difference discuss","387.67","false"
"1526","Put minute operation","282.33","false"
"1527","Claim wait hold","119.55","true"
"1528","Pm success character throw","443.16","true"
"1529","Office office","396.57","true"
"1530","Less save go","390.26","true"
"1531","State finally them","147.08","false"
"1532","Factor within trouble","377.90","false"
"1533","Land send experience necessary wish","467.48","true"
"1534","Analysis give high soon your","337.79","false"
"1535","Page show","135.05","false"
"1536","Trade country office","308.62","false"
"1537","Space glass now","137.71","true"
"1538","Save lot likely sea","371.84","false"
"1539","Seem leader president relationship","451.03","false"
"1540","Remain owner","354.47","true"
"1541","Music writer institution","274.32","true"
"1542","Pattern floor final right","323.56","true"
"1543","Radio fly owner skin","105.09","false"
"1544","Point increase ability","287.57","true"
"1545","Happy evening manage","354.09","true"
"1546","Glass media meet student kitchen","36.06","true"
"1547","Expert case stock our","493.00","false"
"1548","Organization range","434.29","false"
"1549","Ability reduce guess","164.61","true"
"1550","Note account use cover","330.21","false"
"1551","As democratic leg significant specific","420.99","false"
"1552","Whom read last painting","176.57","true"
"1553","Mr where nearly goal","290.34","false"
"1554","Class among","476.97","true"
"1555","Imagine ten discover","29.27","true"
"1556","Weight administration fall","208.54","false"
"1557","Fear itself","392.10","false"
"1558","Experience expert else energy","245.08","true"
"1559","Put the industry a","283.30","false"
"1560","Face include","382.19","true"
"1561","Which air fire pay against","107.67","true"
"1562","Audience lose fine author","308.49","true"
"1563","Majority memory ground huge","210.14","false"
"1564","Account popular","106.43","true"
"1565","Movement always","82.07","false"
"1566","Might value add current ball","475.65","true"
"1567","Out customer significant","169.26","true"
"1568","Full foreign because they","93.41","true"
"1569","Wish themselves wide American","311.50","true"
"1570","Sound charge development","42.29","false"
"1571","Sing by","268.09","false"
"1572","Capital occur why form","374.38","false"
"1573","Choose ask course","489.93","true"
"1574","Detail deep technology","93.94","true"
"1575","School happen traditional","129.34","true"
"1576","Face air close without month","89.58","false"
"1577","Music community scientist movie expect","179.59","true"
"1578","Shoulder south four exist","11.44","true"
"1579","Need wall","152.16","true"
"1580","Close him plan simply when","64.21","true"
"1581","Thing next allow","36.57","false"
"1582","Consider dream raise old","255.23","false"
"1583","Behind face decade fight","429.55","false"
"1584","Analysis rather easy sing condition","238.43","true"
"1585","Church base term leg","127.79","true"
"1586","Character meeting smile different officer","224.19","false"
"1587","Interesting election","44.95","true"
"1588","Above happen enjoy","202.89","true"
"1589","Idea one job step","382.51","false"
"1590","Next clearly magazine","344.03","true"
"1591","Final decade take","264.18","false"
"1592","Approach expert property","178.78","true"
"1593","Contain camera try","308.51","false"
"1594","Area big since prevent traditional","246.59","false"
"1595","Coach art career body","185.67","true"
"1596","Among point owner free poor","459.82","true"
"1597","Guy board","180.67","true"
"1598","Reality loss far","84.96","true"
"1599","Environment high","460.97","false"
"1600","Exist message likely goal","70.04","true"
"1601","Manager last","457.21","false"
"1602","Bar order","62.66","false"
"1603","Pull outside little government","384.37","true"
"1604","Up try morning","380.72","false"
"1605","Paper wind fund dog","134.76","true"
"1606","Quality anything","371.79","false"
"1607","Future serious grow","84.19","false"
"1608","Avoid eye foreign approach","218.81","false"
"1609","Boy first travel against air","310.28","true"
"1610","Defense community data particular","125.40","true"
"1611","However sense accept fire ahead","318.98","true"
"1612","Occur left across","430.74","true"
"1613","Hard learn hotel line","401.69","true"
"1614","Concern such however student fine","416.94","true"
"1615","Test authority fine","370.71","true"
"1616","Possible TV series win under","408.27","false"
"1617","Cold add lay","448.14","false"
"1618","Source treat","286.01","false"
"1619","Different enough scene good","72.35","true"
"1620","Upon heart successful","329.70","false"
"1621","Popular high education voice","96.75","false"
"1622","Medical evidence fear summer","189.31","false"
"1623","Few how significant","402.50","false"
"1624","Available four name","400.62","false"
"1625","If owner however rich down","151.40","false"
"1626","Design future program","328.50","false"
"1627","Teach grow produce","385.56","false"
"1628","Outside edge off","238.17","true"
"1629","Case moment itself goal idea","168.78","false"
"1630","Race meeting report","328.77","true"
"1631","Word style store","362.39","false"
"1632","Woman admit along","18.86","false"
"1633","Court north station lead culture","204.13","false"
"1634","Measure word herself discuss","361.80","false"
"1635","Trip stand begin hand into","106.25","true"
"1636","Entire might system section","486.96","true"
"1637","Lot democratic organization traditional","472.88","false"
"1638","News gas attorney here","50.57","false"
"1639","History bad teacher","247.62","false"
"1640","Stay identify because","280.99","true"
"1641","Mouth evening truth","295.90","true"
"1642","Between shake exactly interest","253.41","true"
"1643","Learn view paper song","132.77","false"
"1644","Billion road interview","443.09","true"
"1645","Contain here","484.25","true"
"1646","Action it although represent","136.36","true"
"1647","Think discover message his wonder","388.63","false"
"1648","Thing build","279.82","false"
"1649","Inside officer case phone discussion","500.97","false"
"1650","Measure far car","490.17","false"
"1651","Blood list it","63.87","false"
"1652","Leg few science","235.22","false"
"1653","Worry career nature response","489.12","true"
"1654","Agent other although game catch","26.02","true"
"1655","Marriage teach","250.50","true"
"1656","Television of marriage","111.38","false"
"1657","Quite do soldier of","357.66","true"
"1658","High middle red structure","50.44","false"
"1659","Participant issue plant from","49.09","false"
"1660","Picture west","487.62","false"
"1661","Day throughout test finish woman","80.68","true"
"1662","Example cut","401.93","true"
"1663","Agreement determine lawyer","184.84","false"
"1664","Career degree sometimes any nothing","141.51","false"
"1665","Tough message today accept","73.73","false"
"1666","Well public role our","367.44","false"
"1667","Like side","92.04","false"
"1668","Table skin rest","68.85","true"
"1669","Thus role","58.30","true"
"1670","Defense know account believe","411.82","true"
"1671","Believe arm","192.84","false"
"1672","Two data fear lose bar","199.40","true"
"1673","Month describe early parent","89.09","false"
"1674","Everybody type sea charge","200.92","true"
"1675","Yard environmental always","489.82","false"
"1676","Method policy","375.42","true"
"1677","Sing plan","60.81","true"
"1678","Western particular significant","376.78","false"
"1679","Yes full doctor","40.87","false"
"1680","Figure a Mr quickly","112.59","false"
"1681","Factor five amount","381.26","true"
"1682","Great ground","139.46","true"
"1683","Participant choice collection","364.41","false"
"1684","I shake","261.82","true"
"1685","Fill poor sort fire","171.97","false"
"1686","Subject amount whose","427.86","false"
"1687","Kid third just apply","217.35","false"
"1688","Fire south","217.83","false"
"1689","Choose so you wear","253.78","true"
"1690","High represent little","219.79","false"
"1691","Describe lay learn","162.41","true"
"1692","Shake wrong","337.31","true"
"1693","Data seven source hand","265.78","true"
"1694","Actually thing low might","10.34","true"
"1695","Firm industry","156.98","true"
"1696","Concern design financial next","126.76","false"
"1697","International far","38.23","false"
"1698","There authority leg everything fight","322.87","true"
"1699","Exist the take unit test","206.53","true"
"1700","Sense everything box","82.18","false"
"1701","School scientist wonder","315.11","false"
"1702","Task dog voice throughout government","221.44","false"
"1703","Sell result his floor","184.57","true"
"1704","Very pick evidence space","83.18","false"
"1705","Run southern level","461.49","false"
"1706","All last turn determine","314.30","false"
"1707","Girl end trade above","227.88","true"
"1708","Drive true southern term exist","288.26","false"
"1709","Film perhaps interesting able history","498.23","true"
"1710","Nor mouth hit stuff","173.02","false"
"1711","Point boy","197.29","false"
"1712","Feel fine time rest","360.62","false"
"1713","Nice whom floor yard","160.97","false"
"1714","Another news open former","3.91","true"
"1715","These who ball","137.84","true"
"1716","Entire seven least data","378.03","true"
"1717","Our action","332.63","true"
"1718","Available policy surface","4.78","false"
"1719","Manage hundred by","440.68","true"
"1720","Concern other third to","397.35","false"
"1721","Fear ahead hundred","343.39","false"
"1722","Give spring whom writer","255.31","false"
"1723","Heavy share carry business","223.41","false"
"1724","Rule level","438.55","false"
"1725","Not may skill yard","286.83","true"
"1726","Vote beautiful partner according focus","68.24","true"
"1727","President either personal adult","232.53","true"
"1728","Area both agency threat","431.40","true"
"1729","Describe brother","499.55","false"
